Ticker,YahooTicker,Nom,Zone,AnneeFiscale,DateRapport,Sector,Industry,Country,Beta,MarketCapitalization,SharesOutstanding,PER_calcule,ROE_calcule,ROA_calcule,DebtToEquity_calcule,EPS,EOD_Close_Price,NetIncome,TotalRevenue,TotalEquity,TotalAssets,TotalDebt,Dividendes_Annuels,Annual_Volume_Traded
TXT,TXT,TXT,USA,2023,2023-12-31,Industrials,Aerospace & Defense,United States,1.013,15737834660.695312,196004992.0,17.569590762616247,0.13181623014169172,0.05463929757949691,0.2461583873209177,4.57,80.29302978515625,921000000.0,13683000000.0,6987000000.0,16856000000.0,3874000000.0,0.08,329681900.0
TXT,TXT,TXT,USA,2022,2022-12-31,Industrials,Aerospace & Defense,United States,1.013,14627222625.9375,208771008.0,17.29962384259259,0.12104597216364403,0.05284477996685693,0.24317671857216447,4.05,70.0634765625,861000000.0,12869000000.0,7113000000.0,16293000000.0,3557000000.0,0.08,315913900.0
TXT,TXT,TXT,USA,2021,2021-12-31,Industrials,Aerospace & Defense,United States,1.013,16949390668.454346,220424992.0,23.091333979242915,0.10946441672780631,0.047134643331016614,0.22224987751394615,3.33,76.8941421508789,746000000.0,12382000000.0,6815000000.0,15827000000.0,3767000000.0,0.08,290347900.0
TYL,TYL,TYL,USA,2024,2024-12-31,Technology,Software - Application,United States,0.912,24679385330.932617,42798600.0,93.45867336279376,0.07762492393214304,0.05077707303936379,0.02586644648721794,6.17,576.6400146484375,263026000.0,2137803000.0,3388422000.0,5180015000.0,638368000.0,,58975400.0
TYL,TYL,TYL,USA,2023,2023-12-31,Technology,Software - Application,United States,0.912,17195098954.211426,42124200.0,103.34177524228639,0.0564735474362618,0.035478074858077226,0.04052835065711081,3.95,408.20001220703125,165919000.0,1951751000.0,2937995000.0,4676663000.0,696889000.0,,60369100.0
TYL,TYL,TYL,USA,2022,2022-12-31,Technology,Software - Application,United States,0.912,13296868707.870483,41639900.0,80.84303457525712,0.06258218579638918,0.03503848708147792,0.07867822289474546,3.95,319.3299865722656,164240000.0,1850204000.0,2624389000.0,4687417000.0,1046174000.0,,62286300.0
TYL,TYL,TYL,USA,2021,2021-12-31,Technology,Software - Application,United States,0.912,22043201085.198975,40976300.0,136.18987650810917,0.06947322584198497,0.03411929560300252,0.06297506404058961,3.95,537.9500122070312,161458000.0,1592287000.0,2324032000.0,4732161000.0,1388172000.0,,53350800.0
UAL,UAL,UAL,USA,2024,2024-12-31,Industrials,Airlines,United States,1.304,31933859098.17505,328876000.0,10.110850585379845,0.24844181459566075,0.042506377981453236,1.0532081292336526,9.603544,97.0999984741211,3149000000.0,57063000000.0,12675000000.0,74083000000.0,33633000000.0,,2024189100.0
UAL,UAL,UAL,USA,2023,2023-12-31,Industrials,Airlines,United States,1.304,13356771526.168945,328015008.0,5.101957227094239,0.2807807807807808,0.03681930693069307,2.7505898358761294,7.981251,40.720001220703125,2618000000.0,53717000000.0,9324000000.0,71104000000.0,36739000000.0,,1855223400.0
UAL,UAL,UAL,USA,2022,2022-12-31,Industrials,Airlines,United States,1.304,12164990580.688477,326928000.0,16.506210160955582,0.10687354988399073,0.010941536268891595,2.9949057303699185,2.254303,37.209999084472656,737000000.0,44955000000.0,6896000000.0,67358000000.0,36433000000.0,,2909943600.0
UAL,UAL,UAL,USA,2021,2021-12-31,Industrials,Airlines,United States,1.304,14535791764.94336,332019008.0,-7.218145075041487,-0.39053489759395504,-0.02880821415474881,2.7082116087367734,-6.06527,43.779998779296875,-1964000000.0,24634000000.0,5029000000.0,68175000000.0,39366000000.0,,3377602100.0
UBER,UBER,UBER,USA,2024,2024-12-31,Technology,Software - Application,United States,1.192,127016423662.02832,2105709952.0,12.80679399040854,0.4571852676500603,0.19233471235656857,0.08759497141570148,4.71,60.31999969482422,9856000000.0,43978000000.0,21558000000.0,51244000000.0,11126000000.0,,4823959000.0
UBER,UBER,UBER,USA,2023,2023-12-31,Technology,Software - Application,United States,1.192,120137867129.87158,2057859968.0,62.7741946968981,0.1677482442883812,0.048760949895346135,0.09342599688295297,0.93,58.380001068115234,1887000000.0,37281000000.0,11249000000.0,38699000000.0,11224000000.0,,6127498300.0
UBER,UBER,UBER,USA,2022,2022-12-31,Technology,Software - Application,United States,1.192,50578238411.53125,1994409984.0,-5.465517372920596,-1.2453678474114442,-0.2846865364850976,0.2202330557534886,-4.64,25.360000610351562,-9141000000.0,31877000000.0,7340000000.0,32109000000.0,11139000000.0,,7531078300.0
UBER,UBER,UBER,USA,2021,2021-12-31,Technology,Software - Application,United States,1.192,81349234875.59766,1940120064.0,-161.26923194298377,-0.034306266426891684,-0.012792077165110641,0.13651019603297054,-0.26,41.93000030517578,-496000000.0,17455000000.0,14458000000.0,38774000000.0,11105000000.0,,5871009100.0
UDR,UDR,UDR,USA,2024,2024-12-31,Real Estate,REIT - Residential,United States,0.708,15614201339.950562,375660000.0,159.86429361196664,0.02601791063848943,0.008220627944574148,0.38485734038952946,0.26,41.56471633911133,89585000.0,1671842000.0,3443205000.0,10897586000.0,6009240000.0,1.695,605587400.0
UDR,UDR,UDR,USA,2023,2023-12-31,Real Estate,REIT - Residential,United States,0.708,12598216277.160645,355280000.0,26.46266026283378,0.11133474512570832,0.03907003825294494,0.47503113681651943,1.34,35.459964752197266,444353000.0,1627501000.0,3991144000.0,11373242000.0,5984545000.0,1.64,609343300.0
UDR,UDR,UDR,USA,2022,2022-12-31,Real Estate,REIT - Residential,United States,0.708,18531493279.933594,545793024.0,130.58974926288312,0.021210882643966634,0.007874642047312716,0.3063185958223191,0.26,33.95333480834961,86924000.0,1517386000.0,4098085000.0,11038470000.0,5676541000.0,1.5030000000000001,512368300.0
UDR,UDR,UDR,USA,2021,2021-12-31,Real Estate,REIT - Residential,United States,0.708,15828415444.54004,309185984.0,104.47720897441008,0.043572898688711816,0.013922314347178062,0.35412736161998587,0.49,51.19383239746094,150016000.0,1290767000.0,3442874000.0,10775220000.0,5605275000.0,1.4489999999999998,464706100.0
UHS,UHS,UHS,USA,2024,2024-12-31,Healthcare,Medical Care Facilities,United States,1.274,11786928196.557617,65965600.0,10.412759491891572,0.1713263629527256,0.07892998005701413,0.4204173400706078,17.16,178.68295288085938,1142097000.0,15827935000.0,6666207000.0,14469749000.0,4955429000.0,0.8,170169300.0
UHS,UHS,UHS,USA,2023,2023-12-31,Healthcare,Medical Care Facilities,United States,1.274,10586655973.986816,68245600.0,14.988003790666516,0.1167335962378279,0.05138999521893593,0.5069238117481764,10.35,155.12583923339844,717795000.0,14281976000.0,6149001000.0,13967602000.0,5366628000.0,0.8,154099200.0
UHS,UHS,UHS,USA,2022,2022-12-31,Healthcare,Medical Care Facilities,United States,1.274,10040727006.914062,71406304.0,15.234454352315817,0.11411192345617373,0.05006666573787174,0.5249896741909414,9.23,140.614013671875,675609000.0,13399370000.0,5920582000.0,13494188000.0,5271278000.0,0.8,189889100.0
UHS,UHS,UHS,USA,2021,2021-12-31,Healthcare,Medical Care Facilities,United States,1.274,10208995969.45459,80376896.0,10.59333285855889,0.16283164391335878,0.07573122110646446,0.4466057204490779,11.99,127.0140609741211,991590000.0,12642117000.0,6089664000.0,13093543000.0,4559396000.0,0.8,161628500.0
ULTA,ULTA,ULTA,USA,2024,2024-01-31,Consumer Cyclical,Specialty Retail,United States,0.866,24380300482.208252,48561500.0,19.176852092932343,0.5663972012803774,0.22621386221263634,0.07838672871955113,26.18,502.04998779296875,1291005000.0,11207303000.0,2279328000.0,5707011000.0,1911092000.0,,244653900.0
ULTA,ULTA,ULTA,USA,2023,2023-01-31,Consumer Cyclical,Specialty Retail,United States,0.866,26150697085.98633,50880800.0,21.264378236353174,0.6339427628480502,0.23134318770015927,0.07277725690225965,24.17,513.9600219726562,1242408000.0,10208580000.0,1959811000.0,5370411000.0,1903176000.0,,192915000.0
ULTA,ULTA,ULTA,USA,2022,2022-01-31,Consumer Cyclical,Specialty Retail,United States,0.866,19685681019.48242,54120200.0,20.10724103009259,0.6420830638548418,0.20691825734266733,0.09381214691898707,18.09,363.739990234375,985837000.0,8630889000.0,1535373000.0,4764379000.0,1846756000.0,,196932800.0
ULTA,ULTA,ULTA,USA,2021,2021-01-31,Consumer Cyclical,Specialty Retail,United States,0.866,15899315824.591064,56338600.0,,,,,,282.2099914550781,,,,,,,184656900.0
UNH,UNH,UNH,USA,2024,2024-12-31,Healthcare,Healthcare Plans,United States,0.432,454345810583.3672,920284032.0,31.359742196212608,0.15546418010317511,0.04829387350055988,0.16926314320199726,15.743169,493.70172119140625,14405000000.0,400278000000.0,92658000000.0,298278000000.0,76904000000.0,8.18,1030116700.0
UNH,UNH,UNH,USA,2023,2023-12-31,Healthcare,Healthcare Plans,United States,0.432,479354119315.8125,924924992.0,21.39648540269057,0.25216323403488217,0.08176603828730089,0.13046096295002066,24.221861,518.2626953125,22381000000.0,371622000000.0,88756000000.0,273720000000.0,62537000000.0,7.29,818235100.0
UNH,UNH,UNH,USA,2022,2022-12-31,Healthcare,Healthcare Plans,United States,0.432,458746535786.8828,934348992.0,22.792007225336576,0.25870493236640435,0.08188681549012027,0.12560966787718605,21.541756,490.9798583984375,20120000000.0,324162000000.0,77772000000.0,245705000000.0,57623000000.0,6.4,777695300.0
UNH,UNH,UNH,USA,2021,2021-12-31,Healthcare,Healthcare Plans,United States,0.432,442056885320.03906,941851008.0,25.605513369263164,0.24087235228539577,0.08145387029584461,0.10406579227172286,18.33,469.34906005859375,17285000000.0,287597000000.0,71760000000.0,212206000000.0,46003000000.0,5.6000000000000005,744626700.0
UNP,UNP,UNP,USA,2024,2024-12-31,Industrials,Railroads,United States,0.995,135028802887.15625,606257024.0,20.065346107826578,0.3994671403197158,0.0996381894705752,0.24041537291217321,11.1,222.725341796875,6747000000.0,24250000000.0,16890000000.0,67715000000.0,32463000000.0,5.28,589954000.0
UNP,UNP,UNP,USA,2023,2023-12-31,Industrials,Railroads,United States,0.995,141797441459.61426,609598016.0,22.216629276075242,0.4313632675142007,0.09502174819758089,0.2410410205443278,10.47,232.6081085205078,6379000000.0,24119000000.0,14788000000.0,67132000000.0,34179000000.0,5.2,698548400.0
UNP,UNP,UNP,USA,2022,2022-12-31,Industrials,Railroads,United States,0.995,118946886982.6875,614801024.0,17.212826331739322,0.5753514757872236,0.10692294763861938,0.2938874726926475,11.24,193.47216796875,6998000000.0,24875000000.0,12163000000.0,65449000000.0,34957000000.0,5.08,791343900.0
UNP,UNP,UNP,USA,2021,2021-12-31,Industrials,Railroads,United States,0.995,147589626606.35547,642876032.0,23.003719230453093,0.4606313113480686,0.10268398268398268,0.2133483275486793,9.98,229.57711791992188,6523000000.0,21804000000.0,14161000000.0,63525000000.0,31488000000.0,4.29,707658500.0
UPS,UPS,UPS,USA,2024,2024-12-31,Industrials,Integrated Freight & Logistics,United States,1.094,100689239781.69824,853369984.0,17.454162010779747,0.34585476731666465,0.08251748251748252,0.2547640647165024,6.76,117.9901351928711,5782000000.0,91070000000.0,16718000000.0,70070000000.0,25652000000.0,6.52,1055271000.0
UPS,UPS,UPS,USA,2023,2023-12-31,Industrials,Integrated Freight & Logistics,United States,1.094,120349377914.88281,851491968.0,18.09723642815701,0.3876112330983474,0.09466954570472924,0.2220950408144536,7.81,141.33941650390625,6708000000.0,90958000000.0,17306000000.0,70857000000.0,26729000000.0,6.48,854770100.0
UPS,UPS,UPS,USA,2022,2022-12-31,Industrials,Integrated Freight & Logistics,United States,1.094,130150035065.61719,864918016.0,11.348169709402692,0.5836450015162236,0.16236432146673416,0.18072219487410449,13.26,150.4767303466797,11548000000.0,100338000000.0,19786000000.0,71124000000.0,23521000000.0,6.08,805431400.0
UPS,UPS,UPS,USA,2021,2021-12-31,Industrials,Integrated Freight & Logistics,United States,1.094,154807075809.52344,869142016.0,12.0755811788268,0.9043710096120116,0.18572148980620992,0.16490202315693872,14.75,178.1148223876953,12890000000.0,97287000000.0,14253000000.0,69405000000.0,25528000000.0,4.08,788304000.0
URI,URI,URI,USA,2024,2024-12-31,Industrials,Rental & Leasing Services,United States,1.678,45816883589.84375,65622400.0,17.985309048573544,0.298654604500116,0.09143202073642723,0.3227849395518093,38.82,698.189697265625,2575000000.0,15345000000.0,8622000000.0,28163000000.0,14789000000.0,6.52,136323400.0
URI,URI,URI,USA,2023,2023-12-31,Industrials,Rental & Leasing Services,United States,1.678,37754636956.640625,67781400.0,15.734628795903955,0.2981549815498155,0.09472820352495213,0.33537602320323445,35.4,557.005859375,2424000000.0,14332000000.0,8130000000.0,25589000000.0,12662000000.0,5.92,204398500.0
URI,URI,URI,USA,2022,2022-12-31,Industrials,Rental & Leasing Services,United States,1.678,23944340387.86084,69308496.0,11.603358528665067,0.2980741999433588,0.08704461812016706,0.5104755362647928,29.773692,345.4748229980469,2105000000.0,11642000000.0,7062000000.0,24183000000.0,12223000000.0,,185162300.0
URI,URI,URI,USA,2021,2021-12-31,Industrials,Rental & Leasing Services,United States,1.678,23759556032.666016,73827800.0,16.81100740211008,0.2313470205307962,0.06830277942046127,0.44226415618006465,19.143646,321.823974609375,1386000000.0,9716000000.0,5991000000.0,20292000000.0,10508000000.0,,174067700.0
USB,USB,USB,USA,2024,2024-12-31,Financial Services,Banks - Regional,United States,1.109,72153676431.16699,1560029952.0,12.203553735738065,0.10753183789135853,0.009286204995297191,0.9095309240771086,3.79,46.251468658447266,6299000000.0,27335000000.0,58578000000.0,678318000000.0,65626000000.0,1.98,2055070900.0
USB,USB,USB,USA,2023,2023-12-31,Financial Services,Banks - Regional,United States,1.109,63189113144.68457,1557010048.0,12.410894738060254,0.09816294796224641,0.00818247723028647,0.9959785296542661,3.27,40.58362579345703,5429000000.0,28013000000.0,55306000000.0,663491000000.0,62935000000.0,1.93,3333371700.0
USB,USB,USB,USA,2022,2022-12-31,Financial Services,Banks - Regional,United States,1.109,59793049248.046875,1530240000.0,10.589239849307672,0.11474215025804672,0.008632123354154163,1.1604693333525977,3.69,39.07429504394531,5825000000.0,24184000000.0,50766000000.0,674805000000.0,69388000000.0,1.88,2069026100.0
USB,USB,USB,USA,2021,2021-12-31,Financial Services,Banks - Regional,United States,1.109,69991826499.93896,1482800000.0,9.237274498388958,0.14499799701372956,0.01389014868721262,0.5960410248764744,5.11,47.20247268676758,7963000000.0,22721000000.0,54918000000.0,573284000000.0,41718000000.0,1.76,1556944900.0
V,V,V,USA,2024,2024-09-30,Financial Services,Credit Services,United States,0.822,530663493110.35156,1947440000.0,27.976679557157983,0.504458696374275,0.2088963189470009,0.03926405390707205,9.74,272.49285888671875,19743000000.0,35926000000.0,39137000000.0,94511000000.0,20836000000.0,2.15,1736495500.0
V,V,V,USA,2023,2023-09-30,Financial Services,Credit Services,United States,0.822,472973306394.02344,2079800064.0,27.432192076532345,0.44595048150156197,0.19086398744737512,0.04326459807216421,8.29,227.41287231445312,17273000000.0,32653000000.0,38733000000.0,90499000000.0,20463000000.0,1.87,1492812000.0
V,V,V,USA,2022,2022-09-30,Financial Services,Credit Services,United States,0.822,365198378895.7383,2107410048.0,24.720757630004012,0.42036480143897026,0.1749336265072923,0.06147343826629999,7.01,173.29251098632812,14957000000.0,29310000000.0,35581000000.0,85501000000.0,22450000000.0,1.575,1884574000.0
VICI,VICI,VICI,USA,2024,2024-12-31,Real Estate,REIT - Diversified,United States,0.714,29559773808.41577,1054169984.0,10.953439027071,0.1009425933535572,0.05904502066832507,0.5970981075293261,2.56,28.040803909301758,2678810000.0,3849205000.0,26537955000.0,45368940000.0,17650085000.0,1.696,1411241200.0
VICI,VICI,VICI,USA,2023,2023-12-31,Real Estate,REIT - Diversified,United States,0.714,30660251763.091553,1034529984.0,11.950359036845546,0.0995227616039971,0.0570483220763325,0.5749633804775539,2.48,29.636890411376953,2513540000.0,3611988000.0,25255931000.0,44059841000.0,17628522000.0,1.61,1416620900.0
VICI,VICI,VICI,USA,2022,2022-12-31,Real Estate,REIT - Diversified,United States,0.714,26358739821.153076,963097984.0,21.55015750194159,0.0509552975641933,0.02974345793489676,0.5527188742273746,1.27,27.36870002746582,1117635000.0,2600697000.0,21933637000.0,37575826000.0,14568973000.0,1.5,2311162500.0
VICI,VICI,VICI,USA,2021,2021-12-31,Real Estate,REIT - Diversified,United States,0.714,15543767891.1781,628945984.0,13.729997211032444,0.08373212419810992,0.05761376996441458,0.321147615877173,1.8,24.7139949798584,1013851000.0,1509568000.0,12108268000.0,17597373000.0,4991844000.0,1.38,1382775600.0
VLO,VLO,VLO,USA,2024,2024-12-31,Energy,Oil & Gas Refining & Marketing,United States,0.759,37625147598.64795,316584992.0,13.851621045377149,0.11300587467362924,0.04605689772708378,0.30670976026721786,8.58,118.84690856933594,2770000000.0,129881000000.0,24512000000.0,60143000000.0,11540000000.0,4.28,734768600.0
VLO,VLO,VLO,USA,2023,2023-12-31,Energy,Oil & Gas Refining & Marketing,United States,0.759,41906606893.72266,340452992.0,4.937454021651249,0.3353450239125484,0.1401135498604415,0.3015514959740857,24.93,123.09072875976562,8835000000.0,144766000000.0,26346000000.0,63056000000.0,12637000000.0,4.08,978209000.0
VLO,VLO,VLO,USA,2022,2022-12-31,Energy,Oil & Gas Refining & Marketing,United States,0.759,42202298233.77344,385523008.0,3.768249616770654,0.4892831373880565,0.18903938867206715,0.3014527770390216,29.05,109.4676513671875,11528000000.0,176383000000.0,23561000000.0,60982000000.0,12722000000.0,3.92,1143410700.0
VLO,VLO,VLO,USA,2021,2021-12-31,Energy,Oil & Gas Refining & Marketing,United States,0.759,27033981059.570312,408836000.0,29.129633294328194,0.050461204557786216,0.016065505804311774,0.5594810459721614,2.27,66.124267578125,930000000.0,113977000000.0,18430000000.0,57888000000.0,15125000000.0,3.92,976732500.0
VLTO,VLTO,VLTO,USA,2024,2024-12-31,Industrials,Pollution & Treatment Controls,United States,1.107,25105775245.513916,247308000.0,30.123509709842125,0.40873405299313054,0.1300343428036216,0.11021368481717879,3.37,101.51622772216797,833000000.0,5193000000.0,2038000000.0,6406000000.0,2767000000.0,0.38,379579300.0
VLTO,VLTO,VLTO,USA,2023,2023-12-31,Industrials,Pollution & Treatment Controls,United States,1.107,19814658525.45166,246308000.0,23.59139898305764,0.6066522053506869,0.14737396803091515,0.14014876897489711,3.41,80.44667053222656,839000000.0,5021000000.0,1383000000.0,5693000000.0,2777000000.0,0.09,190216600.0
VLTO,VLTO,VLTO,USA,2022,2022-12-31,Industrials,Pollution & Treatment Controls,United States,1.107,,,,0.26120556414219476,0.17512953367875647,,3.456033,,845000000.0,4870000000.0,3235000000.0,4825000000.0,123000000.0,,
VLTO,VLTO,VLTO,USA,2021,2021-12-31,Industrials,Pollution & Treatment Controls,United States,1.107,,,,0.2693149827963716,0.1778925619834711,,3.521472,,861000000.0,4700000000.0,3197000000.0,4840000000.0,135000000.0,,
VMC,VMC,VMC,USA,2024,2024-12-31,Basic Materials,Building Materials,United States,1.064,33719884985.64148,132061000.0,37.05887925988185,0.11232232158253887,0.05331252046209251,0.1728594270852942,6.89,255.33567810058594,911900000.0,7417700000.0,8118600000.0,17104800000.0,5828800000.0,1.84,208287400.0
VMC,VMC,VMC,USA,2023,2023-12-31,Basic Materials,Building Materials,United States,1.064,29487083635.72693,133799000.0,31.393652152471734,0.12470267525456344,0.06415641736045705,0.1487159616791277,7.02,220.38343811035156,933200000.0,7781900000.0,7483400000.0,14545700000.0,4385200000.0,1.72,198556100.0
VMC,VMC,VMC,USA,2022,2022-12-31,Basic Materials,Building Materials,United States,1.064,22871496675.308228,132907000.0,39.74283407797164,0.08307594607857287,0.0404366824498054,0.19780515740730514,4.33,172.0864715576172,575600000.0,7315200000.0,6928600000.0,14234600000.0,4524100000.0,1.6,192278000.0
VMC,VMC,VMC,USA,2021,2021-12-31,Basic Materials,Building Materials,United States,1.064,26673510607.910156,132705000.0,39.801690129950494,0.10249045072574485,0.04902576995600252,0.16955023530569055,5.05,200.99853515625,670800000.0,5552200000.0,6545000000.0,13682600000.0,4522500000.0,1.48,197788700.0
VRSK,VRSK,VRSK,USA,2024,2024-12-31,Industrials,Consulting Services,United States,0.814,38711070671.484375,141211008.0,40.67304933813983,9.565434565434565,0.22451755105869112,0.08384681548968224,6.74,274.1363525390625,957500000.0,2881700000.0,100100000.0,4264700000.0,3245800000.0,1.56,195123100.0
VRSK,VRSK,VRSK,USA,2023,2023-12-31,Industrials,Consulting Services,United States,0.814,34340465397.36084,145847008.0,56.194605861472624,1.9819354838709677,0.14072055152195323,0.09013855706911561,4.19,235.4553985595703,614400000.0,2681400000.0,310000000.0,4366100000.0,3095400000.0,1.36,250905600.0
VRSK,VRSK,VRSK,USA,2022,2022-12-31,Industrials,Consulting Services,United States,0.814,27269778079.65088,156388000.0,28.86963143253958,0.5455324987137712,0.13709040237893436,0.14505068535748936,6.04,174.37257385253906,954300000.0,2497000000.0,1749300000.0,6961100000.0,3955500000.0,1.24,250076500.0
VRSK,VRSK,VRSK,USA,2021,2021-12-31,Industrials,Consulting Services,United States,0.814,36679240366.363525,164230000.0,54.208903636747195,0.23657021125510386,0.0853344603680793,0.0975238299449723,4.12,223.34068298339844,666300000.0,2462500000.0,2816500000.0,7808100000.0,3577100000.0,1.16,226773000.0
VRSN,VRSN,VRSN,USA,2024,2024-12-31,Technology,Software - Infrastructure,United States,0.778,19716836824.035645,96100000.0,25.61423198114174,-0.401297308340569,0.5586206896551724,0.09136861130807232,8.01,205.1699981689453,785700000.0,1557400000.0,-1957900000.0,1406500000.0,1801500000.0,,165797500.0
VRSN,VRSN,VRSN,USA,2023,2023-12-31,Technology,Software - Infrastructure,United States,0.778,20401284678.649902,102100000.0,25.26127638015072,-0.5171410499683744,0.46746712407089763,0.08810719659635441,7.91,199.8166961669922,817600000.0,1493100000.0,-1581000000.0,1749000000.0,1797500000.0,,129188200.0
VRSN,VRSN,VRSN,USA,2022,2022-12-31,Technology,Software - Infrastructure,United States,0.778,21221602679.6875,106016000.0,32.079099997495995,-0.4313148124439892,0.38871581862236065,0.08458362109088513,6.24,200.173583984375,673800000.0,1424900000.0,-1562200000.0,1733400000.0,1795000000.0,,175824600.0
VRSN,VRSN,VRSN,USA,2021,2021-12-31,Technology,Software - Infrastructure,United States,0.778,27949969546.60034,111078000.0,35.895108428389136,-0.6226100753669179,0.3956043956043956,0.06397860280379108,7.01,251.6247100830078,784800000.0,1327600000.0,-1260500000.0,1983800000.0,1788200000.0,,141629500.0
VRTX,VRTX,VRTX,USA,2024,2024-12-31,Healthcare,Biotechnology,United States,0.321,103706928222.06445,257528992.0,-193.60577509953424,-0.032639430577223086,-0.023769371416398913,0.016869654033661564,-2.08,402.70001220703125,-535600000.0,11020100000.0,16409600000.0,22533200000.0,1749500000.0,,312408800.0
VRTX,VRTX,VRTX,USA,2023,2023-12-31,Healthcare,Biotechnology,United States,0.321,105884525760.94336,257683008.0,29.24626360584408,0.20588837569111054,0.15924188964461378,0.007634732215972081,14.05,410.9100036621094,3619600000.0,9869200000.0,17580400000.0,22730200000.0,808400000.0,,306496900.0
VRTX,VRTX,VRTX,USA,2022,2022-12-31,Healthcare,Biotechnology,United States,0.321,73418759288.06836,256691008.0,22.05242783451595,0.23877464474904225,0.1830212275975296,0.012254361265761878,12.97,286.0199890136719,3322000000.0,8930700000.0,13912700000.0,18150900000.0,899700000.0,,394914800.0
VRTX,VRTX,VRTX,USA,2021,2021-12-31,Healthcare,Biotechnology,United States,0.321,55833740751.831055,254252000.0,24.158416513038024,0.2318910891089109,0.1743606923506421,0.017326440732314256,9.09,219.60000610351562,2342100000.0,7574400000.0,10100000000.0,13432500000.0,967400000.0,,494096100.0
VST,VST,VST,USA,2024,2024-12-31,Utilities,Utilities - Independent Power Producers,United States,1.398,46716470563.90234,340225984.0,18.9102988844994,0.47737881508078994,0.07039978819168652,0.37168903794322816,7.261129,137.31011962890625,2659000000.0,17224000000.0,5570000000.0,37770000000.0,17364000000.0,0.875,1680597200.0
VST,VST,VST,USA,2023,2023-12-31,Utilities,Utilities - Independent Power Producers,United States,1.398,13421314404.60205,357552000.0,9.823179761048191,0.2813265498398342,0.04528908572468604,1.0935590626628482,3.821235,37.536678314208984,1493000000.0,14779000000.0,5307000000.0,32966000000.0,14677000000.0,0.821,991962700.0
VST,VST,VST,USA,2022,2022-12-31,Utilities,Utilities - Independent Power Producers,United States,1.398,8497680181.599609,397953984.0,-6.782884990013327,-0.2503059975520196,-0.03742336901820844,1.56936948849605,-3.148133,21.353424072265625,-1227000000.0,13728000000.0,4902000000.0,32787000000.0,13336000000.0,0.724,1132323700.0
VST,VST,VST,USA,2021,2021-12-31,Utilities,Utilities - Independent Power Producers,United States,1.398,10217552383.0719,482628000.0,-7.794801729004952,-0.15366059582680014,-0.04292019000774854,1.0774596094304683,-2.715997,21.170658111572266,-1274000000.0,12077000000.0,8291000000.0,29683000000.0,11009000000.0,0.6,1227183800.0
VTR,VTR,VTR,USA,2024,2024-12-31,Real Estate,REIT - Healthcare Facilities,United States,0.794,24176402235.743652,419511008.0,288.14979553222656,0.0075342111564034205,0.003098991534165968,0.5683456895701896,0.2,57.62995910644531,81153000.0,4924266000.0,10771267000.0,26186906000.0,13740554000.0,1.8,617711500.0
VTR,VTR,VTR,USA,2023,2023-12-31,Real Estate,REIT - Healthcare Facilities,United States,0.794,19248370222.046875,402380992.0,-478.36181640625,-0.0043183757940771445,-0.001657119614447197,0.7110020143068855,-0.1,47.836181640625,-40973000.0,4497827000.0,9488058000.0,24725433000.0,13685630000.0,1.8,551638000.0
VTR,VTR,VTR,USA,2022,2022-12-31,Real Estate,REIT - Healthcare Facilities,United States,0.794,16494366735.87793,399718016.0,-343.8750584920248,-0.004673214768331782,-0.0019640414871528247,0.75705967982622,-0.12,41.26500701904297,-47447000.0,4129193000.0,10152968000.0,24157840000.0,12487220000.0,1.8,547670900.0
VTR,VTR,VTR,USA,2021,2021-12-31,Real Estate,REIT - Healthcare Facilities,United States,0.794,17880174547.729492,399176000.0,344.5593026968149,0.00451504161682122,0.0019827018487820875,0.6837057416507357,0.13,44.79270935058594,49008000.0,3828007000.0,10854385000.0,24717786000.0,12224778000.0,1.8,556130900.0
VTRS,VTRS,VTRS,USA,2024,2024-12-31,Healthcare,Drug Manufacturers - Specialty & Generic,United States,0.833,14141690425.08789,1193590016.0,-22.354773755343455,-0.034031820986826215,-0.015281596302730785,1.0116117359365182,-0.53,11.848030090332031,-634200000.0,14739300000.0,18635500000.0,41500900000.0,14305900000.0,0.48,2171260800.0
VTRS,VTRS,VTRS,USA,2023,2023-12-31,Healthcare,Drug Manufacturers - Specialty & Generic,United States,0.833,12490213323.654053,1199670016.0,208.22748184204102,0.0026725426776239287,0.0011470992230342557,1.4708475767350182,0.05,10.41137409210205,54700000.0,15426900000.0,20467400000.0,47685500000.0,18371200000.0,0.48,2274721300.0
VTRS,VTRS,VTRS,USA,2022,2022-12-31,Healthcare,Drug Manufacturers - Specialty & Generic,United States,0.833,12217581060.471924,1231879936.0,5.799903088842917,0.09864134432406524,0.04155355022370068,1.598327844386384,1.71,9.917834281921387,2078600000.0,16262700000.0,21072300000.0,50022200000.0,19527700000.0,0.48,2859048600.0
VTRS,VTRS,VTRS,USA,2021,2021-12-31,Healthcare,Drug Manufacturers - Specialty & Generic,United States,0.833,13687155583.750122,1209389952.0,-10.778480711437407,-0.06192936997077008,-0.023140685741792906,1.7065634899139634,-1.05,11.317404747009277,-1269100000.0,17886300000.0,20492700000.0,54842800000.0,23358000000.0,0.33,2319992300.0
VZ,VZ,VZ,USA,2024,2024-12-31,Communication Services,Telecom Services,United States,0.32,157499422359.85547,4209629952.0,9.015440423804593,0.17640597760915788,0.045504287634094163,1.0689372537210777,4.15,37.41407775878906,17506000000.0,134788000000.0,99237000000.0,384711000000.0,168357000000.0,2.673,4624664600.0
