Ticker,YahooTicker,Nom,Zone,AnneeFiscale,DateRapport,Sector,Industry,Country,Beta,MarketCapitalizationBN,SharesOutstandingMn,PER_calcule,ROE_calcule,ROA_calcule,DebtToEquity_calcule,EPS,EOD_Close_Price,NetIncomeBN,TotalRevenueBN,TotalEquityBN,TotalAssetsBN,TotalDebtBN,Dividendes_Annuels,Annual_Volume_Traded_BN,%MargeNette,%PayOut,Croissance de l'EPS (en %)
1COV,1COV.DE,Covestro AG,Eurostoxx,2021,2021-12-31,Basic Materials,Specialty Chemicals,Germany,1.043,9.833733230056765,193.160992,6.082379832205095,0.20997920997921,0.1037826729176032,0.2570742912033834,8.37,50.90951919555664,1.616,15.903,7.696,15.571,2.528,1.3,0.225463191,10.161604728667548,15.531660692951018,
1U1,1U1.DE,1&1 DrillischAktiengesellschaft,Eurostoxx,2021,2021-12-31,Communication Services,Telecom Services,Germany,0.41,4.217031566157715,176.764992,11.360339210146948,0.0708962923635246,0.052383372524148,0.0242552132691753,2.1,23.856712341308597,0.370022,3.909659,5.219201,7.06373,0.102285,0.05,0.035484791,9.46430366433492,2.380952380952381,
1U1,1U1.DE,1&1 DrillischAktiengesellschaft,Eurostoxx,2022,2022-12-31,Communication Services,Telecom Services,Germany,0.41,2.0387345679283144,176.3,5.559619114949153,0.0658312665181678,0.0506164665289162,0.0503591794709835,2.08,11.564007759094238,0.367328,3.963691,5.579841,7.257085,0.102669,0.05,0.016834294,9.26732179677982,2.403846153846154,-0.952380952380949
1U1,1U1.DE,1&1 DrillischAktiengesellschaft,Eurostoxx,2023,2023-12-31,Communication Services,Telecom Services,Germany,0.41,3.2104406606674196,176.3,10.173240320642568,0.0534985631232085,0.0406896058114498,0.0587168616163773,1.79,18.210100173950195,0.31495,4.096701,5.887074,7.740306,0.188507,0.05,0.024756042,7.68789325850239,2.7932960893854752,-13.942307692307699
1U1,1U1.DE,1&1 DrillischAktiengesellschaft,Eurostoxx,2024,2024-12-31,Communication Services,Telecom Services,Germany,0.41,2.087824464416504,176.3,9.787151242090651,0.0349138574689406,0.0261699987195686,0.1977939271419601,1.21,11.842453002929688,0.212764,4.064254,6.09397,8.130073,0.412959,0.05,0.013964157,5.235007457703185,4.132231404958678,-32.402234636871505
A2A,A2A.MI,A2A Spa,Eurostoxx,2021,2021-12-31,Utilities,Utilities - Diversified,Italy,0.944,4.286100373572876,3046.749952,8.583147399232038,0.1340425531914893,0.0279875610839626,1.1824268118516637,0.1639,1.4067778587341309,0.504,11.389,3.76,18.008,5.068,0.08,2.64590208,4.425322679778734,48.810250152532035,
A2A,A2A.MI,A2A Spa,Eurostoxx,2022,2022-12-31,Utilities,Utilities - Diversified,Italy,0.944,3.4156343480932616,3132.91008,8.51087696751424,0.1028468838163631,0.0187672579210932,2.016902073796542,0.1281,1.0902433395385742,0.401,23.052,3.899,21.367,6.889,0.0904,2.544797798,1.7395453756723929,70.56986729117877,-21.84258694325808
A2A,A2A.MI,A2A Spa,Eurostoxx,2023,2023-12-31,Utilities,Utilities - Diversified,Italy,0.944,5.272062747412719,3132.91008,8.009521805746449,0.1554245283018868,0.0350569209490371,1.2046518230680718,0.2101,1.682800531387329,0.659,14.63,4.24,18.798,6.351,0.0904,2.497975517,4.504442925495557,43.027129938124695,64.01249024199846
A2A,A2A.MI,A2A Spa,Eurostoxx,2024,2024-12-31,Utilities,Utilities - Diversified,Italy,0.944,6.554163687577515,3132.91008,7.585835777930232,0.1586776859504132,0.0434301799537549,1.1095237083844949,0.275782,2.0920369625091557,0.864,12.635,5.445,19.894,7.272,0.0958,2.719593652,6.838148001582904,34.73758258334481,31.262256068538807
AAK,AAK.ST,AAK AB,Eurostoxx,2021,2021-12-31,Consumer Defensive,Packaged Foods,Sweden,0.514,47.86070808666455,258.495008,33.12189310309286,0.1219553594161079,0.0528970036074504,0.0953809540747673,5.59,185.15138244628903,1.437,35.452,11.783,27.166,4.565,2.3,0.0918665,4.05336793410809,41.14490161001789,
AAK,AAK.ST,AAK AB,Eurostoxx,2022,2022-12-31,Consumer Defensive,Packaged Foods,Sweden,0.514,44.223102651444336,259.559008,24.909040662977432,0.1177174780526735,0.0520741394527802,0.1638736218288228,6.84,170.37783813476562,1.77,50.425,15.036,33.99,7.247,2.5,0.067496762,3.5101636093207738,36.54970760233918,22.361359570661897
AAK,AAK.ST,AAK AB,Eurostoxx,2023,2023-12-31,Consumer Defensive,Packaged Foods,Sweden,0.514,57.09364222994141,261.636992,19.22616832581911,0.1721095986446223,0.0964289221302085,0.078555156490751,11.35,218.21701049804688,2.946,46.028,17.117,30.551,4.485,2.75,0.066594758,6.4004518988441825,24.229074889867842,65.9356725146199
AAK,AAK.ST,AAK AB,Eurostoxx,2024,2024-12-31,Consumer Defensive,Packaged Foods,Sweden,0.514,81.42839288209082,259.559008,23.033643994212326,0.1760342510081147,0.1028325481300529,0.0438544821235861,13.62,313.7182312011719,3.536,45.052,20.087,34.386,3.571,3.7,0.082614099,7.8487081594601795,27.165932452276063,19.999999999999996
AALB,AALB.AS,Aalberts NV,Eurostoxx,2021,2021-12-31,Industrials,Specialty Industrial Machinery,Netherlands,1.202,5.647801873397827,110.58,15.666979222209909,0.1679805942995755,0.0985144858151177,0.0996670939629382,3.26,51.0743522644043,0.3601,2.9791,2.1437,3.6553,0.5629,0.6,0.047656197,12.087543217750326,18.404907975460123,
AALB,AALB.AS,Aalberts NV,Eurostoxx,2022,2022-12-31,Industrials,Specialty Industrial Machinery,Netherlands,1.202,3.712384433670044,110.58,11.697537890710066,0.1368616287094547,0.0753556415797848,0.2351049616747677,2.87,33.57193374633789,0.3173,3.23,2.3184,4.2107,0.8728,1.65,0.057008428,9.823529411764707,57.49128919860627,-11.963190184049067
AALB,AALB.AS,Aalberts NV,Eurostoxx,2023,2023-12-31,Industrials,Specialty Industrial Machinery,Netherlands,1.202,4.077880689556122,111.341,12.805996074543131,0.1281031964952133,0.0763115288886741,0.1722953792638985,2.86,36.62514877319336,0.3158,3.324,2.4652,4.1383,0.7026,1.11,0.051072608,9.500601684717209,38.81118881118882,-0.34843205574913716
AALB,AALB.AS,Aalberts NV,Eurostoxx,2024,2024-12-31,Industrials,Specialty Industrial Machinery,Netherlands,1.202,3.6619981715774537,111.23,20.322689009301456,0.0704037108376901,0.0423404255319148,0.187493266744106,1.62,32.92275619506836,0.1791,3.1486,2.5439,4.23,0.6866,1.13,0.039199468,5.688242393444706,69.75308641975307,-43.35664335664335
ABBN,ABBN.SW,ABB Ltd.,Eurostoxx,2021,2021-12-31,Industrials,Electrical Equipment & Parts,Switzerland,0.841,61.29249517454297,1992.999936,13.547967919169018,0.2918030682328776,0.1129160457029309,0.1057225681797888,2.27,30.753887176513672,4.546,28.945,15.579,40.26,6.48,0.8,1.291146349,15.705648643979963,35.24229074889868,
ABBN,ABBN.SW,ABB Ltd.,Eurostoxx,2022,2022-12-31,Industrials,Electrical Equipment & Parts,Switzerland,0.841,50.08917630756445,1866.380032,20.64431410569411,0.1937074430617515,0.0632216205170123,0.1706755956118394,1.3,26.837608337402344,2.475,29.446,12.777,39.148,8.549,0.82,1.106068834,8.405216328193982,63.07692307692307,-42.731277533039645
ABBN,ABBN.SW,ABB Ltd.,Eurostoxx,2023,2023-12-31,Industrials,Electrical Equipment & Parts,Switzerland,0.841,63.94178868436769,1842.290048,17.182066889092475,0.279269202087994,0.0914753297508549,0.1367337414215543,2.02,34.7077751159668,3.745,32.235,13.41,40.94,8.743,0.84,0.826940443,11.617806731813248,41.584158415841586,55.38461538461539
ABBN,ABBN.SW,ABB Ltd.,Eurostoxx,2024,2024-12-31,Industrials,Electrical Equipment & Parts,Switzerland,0.841,88.65138174804687,1838.56,22.63748097307805,0.271604086140254,0.0975047699283891,0.0881091737768891,2.13,48.21783447265625,3.935,32.85,14.488,40.357,7.811,0.87,0.713724537,11.97869101978691,40.845070422535215,5.44554455445545
ABI,ABI.BR,Anheuser-Busch InBev SA/NV,Eurostoxx,2021,2021-12-31,Consumer Defensive,Beverages - Brewers,Belgium,0.671,87.2337132015,1737.129984,21.552423960149543,0.0680073978068706,0.02145873444012,1.0182989665338762,2.33,50.21714782714844,4.67,54.304,68.669,217.627,88.83,0.5,0.411434377,8.599734826163818,21.45922746781116,
ABI,ABI.BR,Anheuser-Busch InBev SA/NV,Eurostoxx,2022,2022-12-31,Consumer Defensive,Beverages - Brewers,Belgium,0.671,107.19785882712891,1976.169984,18.26439802895491,0.0813237417913294,0.0280309754253485,0.7461996058055258,2.97,54.245262145996094,5.969,57.786,73.398,212.943,79.991,0.5,0.430393714,10.329491572353165,16.835016835016834,27.467811158798284
ABI,ABI.BR,Anheuser-Busch InBev SA/NV,Eurostoxx,2023,2023-12-31,Consumer Defensive,Beverages - Brewers,Belgium,0.671,112.56964219926563,1983.320064,21.418182085145197,0.065255107027661,0.0243503236983678,0.6943968060379067,2.65,56.758182525634766,5.341,59.38,81.848,219.34,78.168,0.75,0.348426263,8.99461098012799,28.30188679245283,-10.77441077441078
ABI,ABI.BR,Anheuser-Busch InBev SA/NV,Eurostoxx,2024,2024-12-31,Consumer Defensive,Beverages - Brewers,Belgium,0.671,94.53096917704885,1998.919936,16.195555909039225,0.0748367140866853,0.0283347125635776,0.7634535076524123,2.92,47.29102325439453,5.855,59.768,78.237,206.637,72.17,0.82,0.362311375,9.796212019809932,28.08219178082192,10.188679245283016
ABN,ABN.AS,ABN AMRO Bank N.V. - NLDR,Eurostoxx,2021,2021-12-31,Financial Services,Banks - Diversified,Netherlands,0.763,8.741134204864501,940.0,7.685189207723318,0.0559698099481676,0.003084339522892,7.747507178451995,1.21,9.299078941345217,1.231,7.34,21.994,399.113,67.722,0.68,0.89671216,16.771117166212534,56.19834710743802,
ABN,ABN.AS,ABN AMRO Bank N.V. - NLDR,Eurostoxx,2022,2022-12-31,Financial Services,Banks - Diversified,Netherlands,0.763,9.21151250397955,897.521984,5.236363410949707,0.0818393021522815,0.0049185812777773,6.943702239167256,1.96,10.263272285461426,1.867,7.64,22.813,379.581,63.962,0.93,0.800330429,24.43717277486911,47.44897959183674,61.98347107438016
ABN,ABN.AS,ABN AMRO Bank N.V. - NLDR,Eurostoxx,2023,2023-12-31,Financial Services,Banks - Diversified,Netherlands,0.763,10.224729050970154,865.574976,3.950717058468821,0.1116030787056194,0.0071366387146111,7.06375686240283,2.99,11.812644004821776,2.697,8.586,24.166,377.909,72.225,1.29,0.788758142,31.41160027952481,43.1438127090301,52.55102040816328
ABN,ABN.AS,ABN AMRO Bank N.V. - NLDR,Eurostoxx,2024,2024-12-31,Financial Services,Banks - Diversified,Netherlands,0.763,11.721528340644836,838.12,5.141728415208704,0.0920478051022753,0.00624079657808,6.956260107930119,2.72,13.985501289367676,2.403,8.896,26.106,385.047,81.538,1.49,0.710072887,27.012140287769782,54.77941176470588,-9.030100334448166
AC,AC.PA,Accor,Eurostoxx,2022,2022-12-31,Consumer Cyclical,Lodging,France,0.835,5.750969201774902,264.140992,15.551676068987168,0.0794623443368254,0.0343208400922052,0.5765984625646394,1.4,21.77234649658203,0.402,4.224,5.059,11.713,3.316,0.0,0.189891905,9.517045454545455,0.0,
AC,AC.PA,Accor,Eurostoxx,2023,2023-12-31,Consumer Cyclical,Lodging,France,0.835,8.701039325822753,266.003008,13.037063121059784,0.1283715270736159,0.0561817697701251,0.3871951239206052,2.509024,32.710304260253906,0.633,5.056,4.931,11.267,3.369,1.05,0.183241122,12.519778481012658,41.848942058744754,79.21600000000002
AC,AC.PA,Accor,Eurostoxx,2024,2024-12-31,Consumer Cyclical,Lodging,France,0.835,11.165163260745116,243.928992,19.560763367220886,0.1212241653418124,0.0505930165049348,0.3348809070392827,2.34,45.77218627929688,0.61,5.606,5.032,12.057,3.739,1.18,0.182939357,10.88119871566179,50.427350427350426,-6.7366434119402685
ACA,ACA.PA,Credit Agricole S.A.,Eurostoxx,2021,2021-12-31,Financial Services,Banks - Regional,France,0.8,27.45380847890405,3025.400064,4.94250492852238,0.0856677954175645,0.0028178046293193,7.260340588197946,1.836,9.07443904876709,5.844,21.397,68.217,2073.955,199.324,0.8,1.413463083,27.31224003364958,43.57298474945534,
ACA,ACA.PA,Credit Agricole S.A.,Eurostoxx,2022,2022-12-31,Financial Services,Banks - Regional,France,0.8,24.07589857658692,3023.280128,4.864692979275488,0.0797666832032953,0.002481658829439,9.96428022143666,1.637,7.963502407073975,5.306,20.646,66.519,2138.086,239.899,1.05,2.064236432,25.699893441828927,64.14172266340867,-10.838779956427015
ACA,ACA.PA,Credit Agricole S.A.,Eurostoxx,2023,2023-12-31,Financial Services,Banks - Regional,France,0.8,34.6194676193374,3030.589952,5.879229390001518,0.089300284162845,0.0028994271484672,8.09504071759506,1.943,11.42334270477295,6.348,23.454,71.086,2189.398,280.246,1.05,1.567393779,27.065745715016625,54.040144107050956,18.69273060476482
ACA,ACA.PA,Credit Agricole S.A.,Eurostoxx,2024,2024-12-31,Financial Services,Banks - Regional,France,0.8,37.920313607504404,3047.879936,5.899259296849532,0.0948601258198367,0.0030682549262224,8.322083073109074,2.109,12.441537857055664,7.087,25.328,74.71,2309.782,315.576,1.05,1.285818443,27.980890713834487,49.786628733997155,8.543489449305186
ACKB,ACKB.BR,Ackermans & van Haaren NV,Eurostoxx,2021,2021-12-31,Industrials,Engineering & Construction,Belgium,0.642,5.191361050772095,33.1522,12.762163903719056,0.1028027700198219,0.0236066492327,1.8146476247493748,12.27,156.5917510986328,0.406814,4.312375,3.957228,17.233026,9.420491,2.35,0.006082828,9.433641554827677,19.15240423797881,
ACKB,ACKB.BR,Ackermans & van Haaren NV,Eurostoxx,2022,2022-12-31,Industrials,Engineering & Construction,Belgium,0.642,5.047928556729126,33.1353,7.122156429424527,0.1529372308942033,0.0400901942390573,1.774760458536485,21.39,152.34292602539062,0.708655,4.40142,4.633633,17.676517,8.958864,2.75,0.006571351,16.100599352027302,12.856474988312295,74.3276283618582
ACKB,ACKB.BR,Ackermans & van Haaren NV,Eurostoxx,2023,2023-12-31,Industrials,Engineering & Construction,Belgium,0.642,5.090305708380127,33.0319,12.704263987466508,0.0812369198860061,0.0209875373583254,1.8993448633317345,12.13,154.10272216796875,0.399194,5.221554,4.913948,19.020526,9.668246,3.1,0.005763168,7.645118675398166,25.556471558120364,-43.29125759700795
ACKB,ACKB.BR,Ackermans & van Haaren NV,Eurostoxx,2024,2024-12-31,Industrials,Engineering & Construction,Belgium,0.642,6.147315323583984,32.8168,13.313589523087686,0.0871256901911391,0.0226633819200056,1.6192092769037882,14.07,187.32220458984372,0.459871,6.043334,5.278248,20.291367,9.95379,3.4,0.00681356,7.609557902972101,24.16488983653163,15.993404781533393
ACS,ACS.MC,"ACS, Actividades de Construccion Y Servicios, S.A.",Eurostoxx,2021,2021-12-31,Industrials,Engineering & Construction,Spain,0.486,4.916566451147217,267.972992,1.99353781336859,0.4807809981964869,0.0853909696084422,2.2345871065032474,9.20336,18.347246170043945,3.045413,27.836658,6.334304,35.664345,10.986496,1.722,0.224900255,10.940296784190114,18.71055788320787,
ACS,ACS.MC,"ACS, Actividades de Construccion Y Servicios, S.A.",Eurostoxx,2022,2022-12-31,Industrials,Engineering & Construction,Spain,0.486,6.076844691467286,263.712,10.070539678288318,0.1204577787488039,0.017781310952813,1.8095920758746284,2.288208,23.04348945617676,0.668227,33.615234,5.547396,37.5803,10.99661,2.002,0.232870404,1.9878695474795742,87.49204617762021,-75.13725422019783
ACS,ACS.MC,"ACS, Actividades de Construccion Y Servicios, S.A.",Eurostoxx,2023,2023-12-31,Industrials,Engineering & Construction,Spain,0.486,9.526157631828308,260.638,12.651708409739356,0.1463804966357496,0.0213742459574111,1.090891984117369,2.888889,36.54938125610352,0.780123,35.737759,5.329419,36.49827,10.392009,1.962,0.13206371,2.1829096782481523,67.91538200325455,26.251153741268276
